objectId,inSize,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,arrPrep,merge3,genEnv,witness
sp_14_Normalized,4426,1181,4732,4732,3928,6129,5301,5301,5301,5301,3469,23
sp_181_Normalized,4444,774,3412,3412,2958,4396,6842,6842,6842,6842,4998,2
sp_185_Normalized,4450,839,3656,3656,3187,4723,7146,7146,7171,7146,4521,2
sp_170_Normalized,4476,1055,4242,4242,3832,5692,10064,10064,10064,10064,4309,35
sp_205_Normalized,4511,1521,8594,8594,8264,11470,26059,26059,26221,26059,14218,194
sp_415_Normalized,4517,1562,7092,7092,7092,10307,20729,20729,20729,20729,12045,98
sp_15_Normalized,4547,1215,4865,4865,4012,6247,5419,5419,5419,5419,3503,23
sp_183_Normalized,4606,864,3773,3773,3291,4888,7348,7348,7348,7348,4542,2
sp_366_Normalized,4638,1410,6288,6288,6204,9306,19075,19075,19075,19075,15402,132
sp_400_Normalized,4698,1190,5347,5347,5300,7696,17152,17152,17152,17152,10689,167
sp_329_Normalized,4778,923,4559,4559,4559,6513,16292,16292,16292,16292,8627,132
sp_179_Normalized,4925,883,3866,3866,3224,4882,7309,7309,7411,7309,4544,2
sp_370_Normalized,5029,1629,7217,7217,7217,10719,21955,21955,21955,21955,17148,294
sp_169_Normalized,5186,1453,5969,5969,5286,7100,13841,13841,13841,13841,9450,241
sp_16_Normalized,5296,1442,5755,5755,4734,7287,6237,6237,6237,6237,3753,23
sp_340_Normalized,5315,1999,7349,7349,7349,9645,22995,22995,22995,22995,11304,201
sp_351_Normalized,5515,1341,8002,8002,8002,10868,27590,27590,27601,27590,12012,113
sp_308_Normalized,5620,991,5239,5239,5186,7979,20057,20057,20057,20057,9362,2
sp_336_Normalized,5677,1112,19299,19299,19219,28538,111279,111279,112191,111279,220513,121
sp_302_Normalized,5721,1804,8561,8561,6867,11746,24121,24121,24121,24121,8329,25
sp_303_Normalized,5789,1824,8658,8658,6941,11881,24387,24387,24387,24387,8393,25
sp_304_Normalized,5860,1847,8767,8767,7027,12028,24686,24686,24686,24686,8481,25
sp_305_Normalized,5998,1889,8969,8969,7183,12306,25240,25240,25240,25240,8623,25
sp_306_Normalized,6067,1910,9070,9070,7261,12445,25517,25517,25517,25517,8697,25
sp_378_Normalized,6310,1283,8344,8344,8061,12099,24414,24414,24445,24414,24434,207
sp_235_Normalized,6325,1238,5667,5667,5667,8219,20771,20771,20771,20771,14520,246
sp_172_Normalized,6557,2303,9951,9951,8944,12587,33993,33993,33993,33993,18916,2
sp_153_Normalized,6600,2164,9275,9275,9017,12284,32986,32986,32986,32986,18148,2
sp_222_Normalized,6693,1511,6419,6419,6319,8638,22511,22511,22511,22511,12038,39
sp_379_Normalized,6804,1374,10974,10974,10974,16231,42395,42395,42426,42395,56874,207
sp_307_Normalized,7073,1502,8366,8366,8350,11125,29439,29439,29465,29439,12973,70
sp_96_Normalized,7133,1318,5055,5055,4244,5759,16346,16346,16346,16346,4540,2
sp_408_Normalized,7294,3325,18138,18138,17188,21767,44791,44791,44791,44791,14082,25
sp_352_Normalized,7346,1461,8797,8797,8766,11917,30200,30200,30211,30200,13154,142
sp_95_Normalized,7448,1398,5407,5407,4715,6456,16830,16830,16830,16830,5360,12
sp_94_Normalized,7456,1379,5366,5366,5366,7433,21137,21137,21137,21137,9514,12
sp_409_Normalized,7460,3419,18548,18548,18026,22727,45392,45392,46064,45392,14492,25
sp_80_Normalized,7461,1379,5366,5366,5366,7433,21182,21182,21182,21182,9673,12
sp_81_Normalized,7469,1379,5366,5366,4555,6279,16258,16258,16258,16258,4941,12
sp_123_Normalized,7490,1889,8564,8564,7963,12277,26771,26771,26771,26771,15748,2
sp_279_Normalized,7607,3572,15985,15985,13488,20012,15691,15691,15691,15691,6787,2
sp_82_Normalized,7694,1431,5563,5563,5563,7691,21607,21607,21607,21607,9972,12
sp_410_Normalized,7699,3522,19626,19626,18074,23031,46101,46101,46101,46101,10802,25
sp_411_Normalized,7700,3523,19628,19628,18528,23485,48205,48205,48205,48205,13839,25
sp_13_Normalized,7707,2033,9109,9109,8992,12148,33989,33989,33989,33989,20508,132
sp_12_Normalized,7708,2034,9109,9109,8958,12132,33521,33521,33521,33521,19436,132
sp_79_Normalized,7912,1489,5784,5784,4973,6819,17485,17485,17485,17485,5708,12
sp_375_Normalized,7928,1524,13275,13275,13107,18496,67889,67889,68194,67889,73729,193
sp_348_Normalized,7950,1977,9003,9003,9003,13186,35542,35542,35542,35542,18934,232
sp_347_Normalized,7950,1977,9003,9003,8988,13171,35540,35540,35540,35540,18916,231
sp_124_Normalized,8002,1942,8693,8693,8383,12813,28383,28383,28383,28383,16931,2
sp_209_Normalized,8021,1612,6946,6946,6946,10428,27665,27665,27665,27665,15887,200
sp_129_Normalized,8435,1933,8463,8463,8153,12549,27136,27136,27136,27136,14157,2
sp_87_Normalized,8577,1658,6465,6465,6322,8718,22839,22839,22839,22839,10763,32
sp_162_Normalized,8583,1760,7986,7986,7986,12003,27680,27680,27680,27680,13416,2
sp_280_Normalized,8607,4032,18080,18080,15131,22570,17512,17512,17512,17512,7341,2
sp_88_Normalized,8612,1653,6383,6383,6332,8685,22827,22827,22827,22827,10715,21
sp_418_Normalized,8628,2169,10428,10428,10428,14496,29886,29886,29942,29886,16341,270
sp_281_Normalized,8805,4209,18521,18521,15641,23047,19563,19563,19563,19563,8430,2
sp_130_Normalized,9063,1991,8592,8592,7888,12164,26865,26865,26865,26865,13252,2
sp_367_Normalized,9141,1807,7955,7955,7955,11546,26562,26562,26562,26562,19233,189
sp_223_Normalized,9502,1489,6320,6320,6320,9120,21954,21954,22252,21954,9480,51
sp_311_Normalized,10386,1314,23613,23613,23527,38177,71751,71751,73739,71751,31177,9
sp_200_Normalized,10560,2977,13141,13141,13010,18807,40355,40355,40415,40355,27097,43
sp_236_Normalized,10746,1875,14866,14866,14851,20867,74530,74530,75273,74530,76447,288
sp_249_Normalized,11099,4190,11100,11100,10920,13903,71260,71260,72944,71260,130731,65
sp_353_Normalized,11280,2703,18086,18086,17697,25142,64107,64107,64319,64107,40031,241
sp_17_Normalized,11767,3247,12827,12827,11312,19117,29377,29377,29377,29377,12922,2
sp_398_Normalized,12342,3418,13883,13883,12469,17764,23339,23339,23339,23339,7466,2
sp_18_Normalized,12734,2878,11719,11719,10128,17233,32238,32238,32238,32238,17832,2
sp_371_Normalized,12916,2742,12141,12141,12141,17286,41053,41053,41053,41053,25058,341
sp_309_Normalized,13207,1682,26186,26186,26179,41223,67219,67219,68473,67219,54109,9
sp_372_Normalized,13220,2813,12402,12402,12402,17651,41888,41888,41888,41888,26073,341
sp_328_Normalized,14004,2393,10882,10882,10882,15418,43123,43123,43123,43123,23429,179
sp_310_Normalized,15292,1810,44066,44066,43985,71453,114658,114658,119321,114658,55184,9
sp_261_Normalized,18469,6858,26347,26347,26347,35097,72828,72828,72828,72828,38811,2
sp_137_Normalized,19957,7850,27485,27485,27222,37749,104268,104268,104689,104268,48166,11
sp_138_Normalized,19962,7850,27485,27485,26431,36920,99784,99784,100468,99784,43083,11
sp_0_Normalized,22225,5508,21291,21291,15583,19977,47122,47122,47122,47122,13247,13
sp_338_Normalized,26255,7065,27302,27302,27302,36601,108627,108627,108627,108627,47107,23
sp_346_Normalized,26575,3574,16255,16255,16255,23633,65308,65308,65334,65308,37696,179
sp_339_Normalized,27146,7291,28284,28284,28284,37955,112140,112140,112140,112140,48120,27
sp_345_Normalized,29488,7754,32829,32829,32729,44454,128648,128648,129459,128648,56496,80
sp_341_Normalized,31803,6086,19501,19501,19501,31132,55474,55474,55485,55474,14313,89
sp_333_Normalized,34973,8432,33353,33353,33353,45472,134183,134183,134183,134183,63310,24
sp_342_Normalized,52538,8537,35148,35148,35097,51904,108438,108438,108438,108438,40515,101
sp_343_Normalized,54050,8731,35950,35950,35950,53163,112667,112667,112715,112667,42361,101
sp_330_Normalized,54618,8586,34851,34851,34851,51601,108999,108999,108999,108999,42270,73
sp_334_Normalized,55072,10544,42842,42842,39444,55448,152647,152647,152683,152647,69515,73
sp_331_Normalized,56130,8780,35653,35653,31229,46390,105370,105370,105396,105370,43111,73
