objectId,inSize,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,arrPrep,merge3,genEnv,witness
kb_891_Normalized,1715,466,1497,1497,1460,2073,2998,2998,2998,2998,4249,11
kb_892_Normalized,1715,466,1497,1497,1460,2073,2998,2998,2998,2998,4249,11
kb_301_Normalized,1717,206,655,655,655,1063,1305,1305,1305,1305,1339,2
kb_303_Normalized,1717,206,655,655,607,977,1305,1305,1305,1305,1339,2
kb_27_Normalized,1720,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_28_Normalized,1720,442,1268,1268,1268,1853,1852,1852,1852,1852,2492,23
kb_29_Normalized,1720,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_364_Normalized,1723,413,1067,1067,991,1377,1447,1447,1447,1447,1848,2
kb_365_Normalized,1723,413,1067,1067,991,1377,1447,1447,1447,1447,1848,2
kb_768_Normalized,1741,413,1067,1067,991,1377,1447,1447,1447,1447,1848,2
kb_769_Normalized,1741,413,1067,1067,991,1377,1447,1447,1447,1447,1848,2
kb_558_Normalized,1760,565,1532,1532,1418,1808,2159,2159,2159,2159,2499,11
kb_559_Normalized,1760,565,1532,1532,1532,1922,2159,2159,2159,2159,2499,11
kb_397_Normalized,1764,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_396_Normalized,1764,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_395_Normalized,1764,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_787_Normalized,1773,262,919,919,919,1587,1602,1602,1602,1602,2035,27
kb_786_Normalized,1773,262,919,919,815,1407,1602,1602,1602,1602,2035,27
kb_348_Normalized,1783,309,958,958,901,1429,2238,2238,2238,2238,2413,2
kb_349_Normalized,1783,309,958,958,901,1429,2235,2235,2235,2235,2413,2
kb_964_Normalized,1790,429,1268,1268,1202,1774,1907,1907,1907,1907,2840,11
kb_965_Normalized,1790,429,1268,1268,1202,1774,1907,1907,1907,1907,2840,11
kb_520_Normalized,1808,615,1569,1569,1513,1954,2130,2130,2130,2130,2311,2
kb_519_Normalized,1808,615,1569,1569,1398,1839,2130,2130,2130,2130,2311,2
kb_518_Normalized,1808,615,1569,1569,1398,1839,2130,2130,2130,2130,2311,2
kb_193_Normalized,1833,442,1268,1268,1192,1720,1852,1852,1852,1852,2492,23
kb_195_Normalized,1833,442,1268,1268,1268,1853,1852,1852,1852,1852,2492,23
